file,pred_camera_view,true_camera_view
3506_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3506_D.jpg,Behind Home,Behind Home
3507_B.jpg,"Batter, 3B side","Batter, 3B side"
3507_A.jpg,Behind Pitcher,Behind Pitcher
3507_D.jpg,Behind Home,Behind Home
3507_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3508_B.jpg,"Batter, 3B side","Batter, 3B side"
3508_A.jpg,Behind Pitcher,Behind Pitcher
3508_D.jpg,Behind Home,Behind Home
3508_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3509_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3509_A.jpg,Behind Pitcher,Behind Pitcher
3509_B.jpg,"Batter, 3B side","Batter, 3B side"
3510_A.jpg,Behind Pitcher,Behind Pitcher
3509_D.jpg,Behind Home,Behind Home
3510_B.jpg,"Batter, 3B side","Batter, 3B side"
3510_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3510_D.jpg,Behind Home,Behind Home
3511_A.jpg,Behind Pitcher,Behind Pitcher
3511_B.jpg,"Batter, 3B side","Batter, 3B side"
3511_D.jpg,Behind Home,Behind Home
3511_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3512_B.jpg,"Batter, 3B side","Batter, 3B side"
3512_A.jpg,Behind Pitcher,Behind Pitcher
3512_D.jpg,Behind Home,Behind Home
3512_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3513_B.jpg,"Batter, 3B side","Batter, 3B side"
3513_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3513_A.jpg,Behind Pitcher,Behind Pitcher
3514_A.jpg,Behind Pitcher,Behind Pitcher
3513_D.jpg,Behind Home,Behind Home
3514_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3514_B.jpg,"Batter, 3B side","Batter, 3B side"
3515_A.jpg,Behind Pitcher,Behind Pitcher
3514_D.jpg,Behind Home,Behind Home
3515_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3515_B.jpg,"Batter, 3B side","Batter, 3B side"
3516_B.jpg,"Batter, 3B side","Batter, 3B side"
3516_A.jpg,Behind Pitcher,Behind Pitcher
3515_D.jpg,Behind Home,Behind Home
3516_D.jpg,Behind Home,Behind Home
3516_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3517_A.jpg,Behind Pitcher,Behind Pitcher
3517_B.jpg,"Batter, 3B side","Batter, 3B side"
3517_D.jpg,Behind Home,Behind Home
3517_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3518_A.jpg,Behind Pitcher,Behind Pitcher
3518_B.jpg,"Batter, 3B side","Batter, 3B side"
3518_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3518_D.jpg,Behind Home,Behind Home
3519_A.jpg,Behind Pitcher,Behind Pitcher
3519_B.jpg,"Batter, 3B side","Batter, 3B side"
3519_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3520_A.jpg,Behind Pitcher,Behind Pitcher
3519_D.jpg,Behind Home,Behind Home
3520_B.jpg,"Batter, 3B side","Batter, 3B side"
3520_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3520_D.jpg,Behind Home,Behind Home
3521_A.jpg,Behind Pitcher,Behind Pitcher
3521_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3521_B.jpg,"Batter, 3B side","Batter, 3B side"
3521_D.jpg,Behind Home,Behind Home
3522_A.jpg,Behind Pitcher,Behind Pitcher
3522_B.jpg,"Batter, 3B side","Batter, 3B side"
3522_D.jpg,Behind Home,Behind Home
3522_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3523_B.jpg,"Batter, 3B side","Batter, 3B side"
3523_A.jpg,Behind Pitcher,Behind Pitcher
3523_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3523_D.jpg,Behind Home,Behind Home
